Feature,Mean_Absolute_SHAP
F2091,0.0009378276916450288
F1538,0.0009375231921910052
F1649,0.0009291241459903446
F2302,0.0009241164449738798
F1684,0.0009228407689406327
F1669,0.0009130381502144841
F1723,0.0009067612312999642
F24,0.0008941190705834844
F1184,0.000892707201939987
F1252,0.000891665414695327
F2162,0.0008886023918146375
F1986,0.0008882334913858332
F1662,0.0008859278348804763
F1448,0.0008854534350771992
F1346,0.0008819860612172513
F1167,0.0008808657775223312
F301,0.0008803404693969077
F2371,0.0008781567233532889
F1030,0.0008721049799949186
F1362,0.0008713608373186119
F491,0.00086754255884108
F1303,0.0008592790220053773
F1495,0.0008592041195424685
F2252,0.0008569777157827003
F393,0.0008482282903455337
F312,0.0008427263283721884
F1431,0.0008381418269820662
F771,0.0008360139804459476
F833,0.0008347510293533755
F2094,0.0008267846689023564
F1392,0.0008264372877791444
F815,0.0008234021752955705
F477,0.0008211167694561286
F1827,0.0008174183795719075
F333,0.0008168187480929122
F1316,0.0008167804037507487
F1534,0.0008161349130032117
F172,0.0008150916096356515
F169,0.0008112291005109215
F1561,0.0008110626562576285
F1582,0.0008103956124382941
F1929,0.0008069243480559971
F1496,0.000806550042926001
F189,0.0008043007856538881
F2215,0.0008042141751431122
F1995,0.0008039488200186052
F1680,0.0007994689401827775
F1757,0.0007962779863333538
F1348,0.0007953784139651036
F2143,0.0007934059043201527
F1751,0.0007913114308097248
F2155,0.0007895396039630905
F2202,0.0007872129498271475
F696,0.0007790773376385152
F273,0.0007783472710903362
F1426,0.0007782564400441687
F823,0.0007773810220431779
F1279,0.0007749085642842213
F351,0.000769625681463764
F486,0.0007600559700278397
F1372,0.0007598184156209204
F166,0.0007540347299076381
F2116,0.0007527624416020222
F1373,0.0007510582921750286
F2205,0.0007473825937578582
F1338,0.0007429376554484499
F705,0.0007416904465198418
F1369,0.0007399607780857485
F1290,0.000739587963772057
F1793,0.0007392274653178762
F349,0.0007319543322865256
F262,0.0007260838985285799
F381,0.000709304575030103
F1317,0.0007012462719485534
F1667,0.0006996301389923956
F2040,0.0006995615596910903
F1508,0.0006986782227116473
F1643,0.0006953406985531567
F1411,0.0006922630977418554
F293,0.0006910005346843186
F267,0.0006904567836290846
F791,0.0006893063887786815
F422,0.0006750816840631693
F265,0.0006717584537394897
F1384,0.0006682812986687362
F2213,0.000667963422990011
F1211,0.0006662362843850174
F1683,0.0006655430448613948
F1670,0.0006650416647375879
F2081,0.000663527271808876
F1968,0.0006603804877258711
F1246,0.0006489763599972204
F1866,0.0006415948992256728
F997,0.0006323496813907996
F1557,0.0006282533911522387
F280,0.0006264495939755189
F1816,0.000624976823895985
F740,0.0006233305531370941
F1615,0.000619525326393483
F2348,0.0006189634517394266
